X,Y,Z,F
-4.9800,1.5600,24.2400,24.7950
-4.0800,0.9600,27.3600,27.6790
-1.8000,3.9000,22.7400,23.1420
-4.3200,3.3600,23.3400,23.9730
-4.9800,1.5600,24.2400,24.7950
-4.0800,0.9600,27.3600,27.6790
-0.1200,2.5200,34.3800,34.4720
-4.3200,3.3600,23.3400,23.9730
-4.9800,1.5600,24.2400,24.7950
-4.0800,0.9600,27.3600,27.6790
-0.1200,2.5200,34.3800,34.4720
4.3200,1.9200,43.9800,44.2330
-4.9800,1.5600,24.2400,24.7950
-4.0800,0.9600,27.3600,27.6790
-0.1200,2.5200,34.3800,34.4720
4.3200,1.9200,43.9800,44.2330
7.6200,-2.5200,50.1600,50.7980
-4.0800,0.9600,27.3600,27.6790
-0.1200,2.5200,34.3800,34.4720
4.3200,1.9200,43.9800,44.2330
7.6200,-2.5200,50.1600,50.7980
10.2600,-12.3600,49.7400,52.2700
-0.1200,2.5200,34.3800,34.4720
4.3200,1.9200,43.9800,44.2330
7.6200,-2.5200,50.1600,50.7980
10.2600,-12.3600,49.7400,52.2700
12.3600,-15.8400,44.4000,48.7340
4.3200,1.9200,43.9800,44.2330
7.6200,-2.5200,50.1600,50.7980
10.2600,-12.3600,49.7400,52.2700
12.3600,-15.8400,44.4000,48.7340
12.0600,-16.6200,35.8200,41.2890
7.6200,-2.5200,50.1600,50.7980
10.2600,-12.3600,49.7400,52.2700
12.3600,-15.8400,44.4000,48.7340
12.0600,-16.6200,35.8200,41.2890
10.3200,-13.8000,28.6800,33.4590
10.2600,-12.3600,49.7400,52.2700
12.3600,-15.8400,44.4000,48.7340
12.0600,-16.6200,35.8200,41.2890
10.3200,-13.8000,28.6800,33.4590
9.7800,-9.1800,24.5400,27.9670
12.3600,-15.8400,44.4000,48.7340
12.0600,-16.6200,35.8200,41.2890
10.3200,-13.8000,28.6800,33.4590
9.7800,-9.1800,24.5400,27.9670
8.5800,-2.9400,22.8600,24.5930
12.0600,-16.6200,35.8200,41.2890
10.3200,-13.8000,28.6800,33.4590
9.7800,-9.1800,24.5400,27.9670
8.5800,-2.9400,22.8600,24.5930
8.0400,-5.9400,23.8200,25.8320
10.3200,-13.8000,28.6800,33.4590
9.7800,-9.1800,24.5400,27.9670
8.5800,-2.9400,22.8600,24.5930
8.0400,-5.9400,23.8200,25.8320
8.1600,-10.5600,24.1200,27.5660
9.7800,-9.1800,24.5400,27.9670
8.5800,-2.9400,22.8600,24.5930
8.0400,-5.9400,23.8200,25.8320
8.1600,-10.5600,24.1200,27.5660
12.6600,-16.9800,21.6000,30.2520
8.5800,-2.9400,22.8600,24.5930
8.0400,-5.9400,23.8200,25.8320
8.1600,-10.5600,24.1200,27.5660
12.6600,-16.9800,21.6000,30.2520
19.0200,-17.7600,16.9800,31.0720
8.0400,-5.9400,23.8200,25.8320
8.1600,-10.5600,24.1200,27.5660
12.6600,-16.9800,21.6000,30.2520
19.0200,-17.7600,16.9800,31.0720
39.4800,-0.3000,11.8800,41.2300
8.1600,-10.5600,24.1200,27.5660
12.6600,-16.9800,21.6000,30.2520
19.0200,-17.7600,16.9800,31.0720
39.4800,-0.3000,11.8800,41.2300
45.2400,35.2200,10.8600,58.3530
12.6600,-16.9800,21.6000,30.2520
19.0200,-17.7600,16.9800,31.0720
39.4800,-0.3000,11.8800,41.2300
45.2400,35.2200,10.8600,58.3530
39.0000,52.4400,12.0000,66.4450
19.0200,-17.7600,16.9800,31.0720
39.4800,-0.3000,11.8800,41.2300
45.2400,35.2200,10.8600,58.3530
39.0000,52.4400,12.0000,66.4450
36.9000,56.4600,24.4800,71.7540
39.4800,-0.3000,11.8800,41.2300
45.2400,35.2200,10.8600,58.3530
39.0000,52.4400,12.0000,66.4450
36.9000,56.4600,24.4800,71.7540
36.1200,54.3600,32.3400,72.8390
45.2400,35.2200,10.8600,58.3530
39.0000,52.4400,12.0000,66.4450
36.9000,56.4600,24.4800,71.7540
36.1200,54.3600,32.3400,72.8390
32.7600,47.2200,36.7800,68.2330
39.0000,52.4400,12.0000,66.4450
36.9000,56.4600,24.4800,71.7540
36.1200,54.3600,32.3400,72.8390
32.7600,47.2200,36.7800,68.2330
32.4000,32.8200,30.9000,55.5130
36.9000,56.4600,24.4800,71.7540
36.1200,54.3600,32.3400,72.8390
32.7600,47.2200,36.7800,68.2330
32.4000,32.8200,30.9000,55.5130
31.3200,27.4800,26.1600,49.1980
36.1200,54.3600,32.3400,72.8390
32.7600,47.2200,36.7800,68.2330
32.4000,32.8200,30.9000,55.5130
31.3200,27.4800,26.1600,49.1980
30.6600,28.1400,22.2600,47.1950
32.7600,47.2200,36.7800,68.2330
32.4000,32.8200,30.9000,55.5130
31.3200,27.4800,26.1600,49.1980
30.6600,28.1400,22.2600,47.1950
28.8000,35.2800,19.8000,49.6600
32.4000,32.8200,30.9000,55.5130
31.3200,27.4800,26.1600,49.1980
30.6600,28.1400,22.2600,47.1950
28.8000,35.2800,19.8000,49.6600
28.8600,37.8600,21.1800,52.1040
31.3200,27.4800,26.1600,49.1980
30.6600,28.1400,22.2600,47.1950
28.8000,35.2800,19.8000,49.6600
28.8600,37.8600,21.1800,52.1040
27.1800,38.2800,27.1800,54.2480
30.6600,28.1400,22.2600,47.1950
28.8000,35.2800,19.8000,49.6600
28.8600,37.8600,21.1800,52.1040
27.1800,38.2800,27.1800,54.2480
27.1800,36.4200,32.0400,55.6030
28.8000,35.2800,19.8000,49.6600
28.8600,37.8600,21.1800,52.1040
27.1800,38.2800,27.1800,54.2480
27.1800,36.4200,32.0400,55.6030
27.2400,31.2600,37.3200,55.7850
28.8600,37.8600,21.1800,52.1040
27.1800,38.2800,27.1800,54.2480
27.1800,36.4200,32.0400,55.6030
27.2400,31.2600,37.3200,55.7850
26.1000,24.9600,39.7800,53.7280
27.1800,38.2800,27.1800,54.2480
27.1800,36.4200,32.0400,55.6030
27.2400,31.2600,37.3200,55.7850
26.1000,24.9600,39.7800,53.7280
24.9600,22.5000,37.9200,50.6670
27.1800,36.4200,32.0400,55.6030
27.2400,31.2600,37.3200,55.7850
26.1000,24.9600,39.7800,53.7280
24.9600,22.5000,37.9200,50.6670
24.6000,23.1600,35.3400,48.8920
27.2400,31.2600,37.3200,55.7850
26.1000,24.9600,39.7800,53.7280
24.9600,22.5000,37.9200,50.6670
24.6000,23.1600,35.3400,48.8920
24.8400,28.6200,33.8400,50.8060
26.1000,24.9600,39.7800,53.7280
24.9600,22.5000,37.9200,50.6670
24.6000,23.1600,35.3400,48.8920
24.8400,28.6200,33.8400,50.8060
25.6200,34.5600,34.5600,55.1830
24.9600,22.5000,37.9200,50.6670
24.6000,23.1600,35.3400,48.8920
24.8400,28.6200,33.8400,50.8060
25.6200,34.5600,34.5600,55.1830
27.5400,39.8400,37.2000,61.0700
24.6000,23.1600,35.3400,48.8920
24.8400,28.6200,33.8400,50.8060
25.6200,34.5600,34.5600,55.1830
27.5400,39.8400,37.2000,61.0700
28.0800,39.1200,41.1600,63.3480
24.8400,28.6200,33.8400,50.8060
25.6200,34.5600,34.5600,55.1830
27.5400,39.8400,37.2000,61.0700
28.0800,39.1200,41.1600,63.3480
27.4800,34.0200,43.5600,61.7250
25.6200,34.5600,34.5600,55.1830
27.5400,39.8400,37.2000,61.0700
28.0800,39.1200,41.1600,63.3480
27.4800,34.0200,43.5600,61.7250
25.0200,27.4200,40.7400,55.1140
27.5400,39.8400,37.2000,61.0700
28.0800,39.1200,41.1600,63.3480
27.4800,34.0200,43.5600,61.7250
25.0200,27.4200,40.7400,55.1140
22.7400,24.6000,32.7000,46.8140
28.0800,39.1200,41.1600,63.3480
27.4800,34.0200,43.5600,61.7250
25.0200,27.4200,40.7400,55.1140
22.7400,24.6000,32.7000,46.8140
21.5400,24.2400,26.4600,41.8530
27.4800,34.0200,43.5600,61.7250
25.0200,27.4200,40.7400,55.1140
22.7400,24.6000,32.7000,46.8140
21.5400,24.2400,26.4600,41.8530
20.2800,26.3400,21.3600,39.5140
25.0200,27.4200,40.7400,55.1140
22.7400,24.6000,32.7000,46.8140
21.5400,24.2400,26.4600,41.8530
20.2800,26.3400,21.3600,39.5140
17.6400,37.6200,19.3200,45.8220
22.7400,24.6000,32.7000,46.8140
21.5400,24.2400,26.4600,41.8530
20.2800,26.3400,21.3600,39.5140
17.6400,37.6200,19.3200,45.8220
11.4000,45.2400,18.6600,50.2480
21.5400,24.2400,26.4600,41.8530
20.2800,26.3400,21.3600,39.5140
17.6400,37.6200,19.3200,45.8220
11.4000,45.2400,18.6600,50.2480
3.0000,50.5200,22.2000,55.2640
20.2800,26.3400,21.3600,39.5140
17.6400,37.6200,19.3200,45.8220
11.4000,45.2400,18.6600,50.2480
3.0000,50.5200,22.2000,55.2640
1.3200,51.6600,25.0800,57.4410
17.6400,37.6200,19.3200,45.8220
11.4000,45.2400,18.6600,50.2480
3.0000,50.5200,22.2000,55.2640
1.3200,51.6600,25.0800,57.4410
-2.4600,53.3400,27.6600,60.1360
11.4000,45.2400,18.6600,50.2480
3.0000,50.5200,22.2000,55.2640
1.3200,51.6600,25.0800,57.4410
-2.4600,53.3400,27.6600,60.1360
-3.0000,52.5600,25.6200,58.5490
3.0000,50.5200,22.2000,55.2640
1.3200,51.6600,25.0800,57.4410
-2.4600,53.3400,27.6600,60.1360
-3.0000,52.5600,25.6200,58.5490
-1.9200,49.9800,24.3600,55.6340
1.3200,51.6600,25.0800,57.4410
-2.4600,53.3400,27.6600,60.1360
-3.0000,52.5600,25.6200,58.5490
-1.9200,49.9800,24.3600,55.6340
-2.1000,47.8200,23.4000,53.2800
-2.4600,53.3400,27.6600,60.1360
-3.0000,52.5600,25.6200,58.5490
-1.9200,49.9800,24.3600,55.6340
-2.1000,47.8200,23.4000,53.2800
-5.0400,51.7800,22.4400,56.6580
-3.0000,52.5600,25.6200,58.5490
-1.9200,49.9800,24.3600,55.6340
-2.1000,47.8200,23.4000,53.2800
-5.0400,51.7800,22.4400,56.6580
-6.2400,55.0200,21.4800,59.3930
-1.9200,49.9800,24.3600,55.6340
-2.1000,47.8200,23.4000,53.2800
-5.0400,51.7800,22.4400,56.6580
-6.2400,55.0200,21.4800,59.3930
-7.2600,55.5000,16.3200,58.3040
-2.1000,47.8200,23.4000,53.2800
-5.0400,51.7800,22.4400,56.6580
-6.2400,55.0200,21.4800,59.3930
-7.2600,55.5000,16.3200,58.3040
-8.3400,53.5200,10.8600,55.2440
-5.0400,51.7800,22.4400,56.6580
-6.2400,55.0200,21.4800,59.3930
-7.2600,55.5000,16.3200,58.3040
-8.3400,53.5200,10.8600,55.2440
-9.3600,51.8400,0.7200,52.6830
-6.2400,55.0200,21.4800,59.3930
-7.2600,55.5000,16.3200,58.3040
-8.3400,53.5200,10.8600,55.2440
-9.3600,51.8400,0.7200,52.6830
-9.0600,58.5000,-5.2800,59.4320
-7.2600,55.5000,16.3200,58.3040
-8.3400,53.5200,10.8600,55.2440
-9.3600,51.8400,0.7200,52.6830
-9.0600,58.5000,-5.2800,59.4320
-5.8200,63.5400,-3.4200,63.8980
-8.3400,53.5200,10.8600,55.2440
-9.3600,51.8400,0.7200,52.6830
-9.0600,58.5000,-5.2800,59.4320
-5.8200,63.5400,-3.4200,63.8980
-3.8400,65.1000,5.0400,65.4080
-9.3600,51.8400,0.7200,52.6830
-9.0600,58.5000,-5.2800,59.4320
-5.8200,63.5400,-3.4200,63.8980
-3.8400,65.1000,5.0400,65.4080
-0.1800,62.7600,10.7400,63.6730
-9.0600,58.5000,-5.2800,59.4320
-5.8200,63.5400,-3.4200,63.8980
-3.8400,65.1000,5.0400,65.4080
-0.1800,62.7600,10.7400,63.6730
5.3400,58.3200,18.4200,61.3920
-5.8200,63.5400,-3.4200,63.8980
-3.8400,65.1000,5.0400,65.4080
-0.1800,62.7600,10.7400,63.6730
5.3400,58.3200,18.4200,61.3920
13.4400,56.4600,25.8600,63.5380
-3.8400,65.1000,5.0400,65.4080
-0.1800,62.7600,10.7400,63.6730
5.3400,58.3200,18.4200,61.3920
13.4400,56.4600,25.8600,63.5380
17.2800,55.9800,29.1600,65.4420
-0.1800,62.7600,10.7400,63.6730
5.3400,58.3200,18.4200,61.3920
13.4400,56.4600,25.8600,63.5380
17.2800,55.9800,29.1600,65.4420
17.7600,56.2800,31.9200,67.0950
5.3400,58.3200,18.4200,61.3920
13.4400,56.4600,25.8600,63.5380
17.2800,55.9800,29.1600,65.4420
17.7600,56.2800,31.9200,67.0950
14.9400,56.3400,32.8800,66.9220
13.4400,56.4600,25.8600,63.5380
17.2800,55.9800,29.1600,65.4420
17.7600,56.2800,31.9200,67.0950
14.9400,56.3400,32.8800,66.9220
12.6000,58.1400,34.2600,68.6500
17.2800,55.9800,29.1600,65.4420
17.7600,56.2800,31.9200,67.0950
14.9400,56.3400,32.8800,66.9220
12.6000,58.1400,34.2600,68.6500
7.2000,62.6400,39.3000,74.2970
17.7600,56.2800,31.9200,67.0950
14.9400,56.3400,32.8800,66.9220
12.6000,58.1400,34.2600,68.6500
7.2000,62.6400,39.3000,74.2970
3.3600,64.6800,42.1200,77.2590
14.9400,56.3400,32.8800,66.9220
12.6000,58.1400,34.2600,68.6500
7.2000,62.6400,39.3000,74.2970
3.3600,64.6800,42.1200,77.2590
0.5400,62.1600,42.6600,75.3930
12.6000,58.1400,34.2600,68.6500
7.2000,62.6400,39.3000,74.2970
3.3600,64.6800,42.1200,77.2590
0.5400,62.1600,42.6600,75.3930
-3.8400,58.0200,39.3000,70.1820
7.2000,62.6400,39.3000,74.2970
3.3600,64.6800,42.1200,77.2590
0.5400,62.1600,42.6600,75.3930
-3.8400,58.0200,39.3000,70.1820
-6.2400,55.8000,36.6600,67.0560
3.3600,64.6800,42.1200,77.2590
0.5400,62.1600,42.6600,75.3930
-3.8400,58.0200,39.3000,70.1820
-6.2400,55.8000,36.6600,67.0560
-11.5800,54.5400,36.9600,66.8940
0.5400,62.1600,42.6600,75.3930
-3.8400,58.0200,39.3000,70.1820
-6.2400,55.8000,36.6600,67.0560
-11.5800,54.5400,36.9600,66.8940
-14.2200,57.1200,39.6600,70.9780
-3.8400,58.0200,39.3000,70.1820
-6.2400,55.8000,36.6600,67.0560
-11.5800,54.5400,36.9600,66.8940
-14.2200,57.1200,39.6600,70.9780
-14.4600,61.3800,41.9400,75.7330
-6.2400,55.8000,36.6600,67.0560
-11.5800,54.5400,36.9600,66.8940
-14.2200,57.1200,39.6600,70.9780
-14.4600,61.3800,41.9400,75.7330
-15.2400,68.3400,43.2000,82.2730
-11.5800,54.5400,36.9600,66.8940
-14.2200,57.1200,39.6600,70.9780
-14.4600,61.3800,41.9400,75.7330
-15.2400,68.3400,43.2000,82.2730
-18.1200,69.4200,42.0000,83.1350
-14.2200,57.1200,39.6600,70.9780
-14.4600,61.3800,41.9400,75.7330
-15.2400,68.3400,43.2000,82.2730
-18.1200,69.4200,42.0000,83.1350
-21.3000,69.1800,39.0000,82.2230
-14.4600,61.3800,41.9400,75.7330
-15.2400,68.3400,43.2000,82.2730
-18.1200,69.4200,42.0000,83.1350
-21.3000,69.1800,39.0000,82.2230
-19.9200,64.9200,32.7000,75.3700
-15.2400,68.3400,43.2000,82.2730
-18.1200,69.4200,42.0000,83.1350
-21.3000,69.1800,39.0000,82.2230
-19.9200,64.9200,32.7000,75.3700
-15.4200,59.5800,20.5200,64.8740
-18.1200,69.4200,42.0000,83.1350
-21.3000,69.1800,39.0000,82.2230
-19.9200,64.9200,32.7000,75.3700
-15.4200,59.5800,20.5200,64.8740
-12.1200,58.9800,10.5000,61.1210
-21.3000,69.1800,39.0000,82.2230
-19.9200,64.9200,32.7000,75.3700
-15.4200,59.5800,20.5200,64.8740
-12.1200,58.9800,10.5000,61.1210
-5.5800,66.6000,0.6000,66.8360
-19.9200,64.9200,32.7000,75.3700
-15.4200,59.5800,20.5200,64.8740
-12.1200,58.9800,10.5000,61.1210
-5.5800,66.6000,0.6000,66.8360
-4.3200,74.8800,3.7800,75.1000
-15.4200,59.5800,20.5200,64.8740
-12.1200,58.9800,10.5000,61.1210
-5.5800,66.6000,0.6000,66.8360
-4.3200,74.8800,3.7800,75.1000
-6.7200,74.5800,8.4600,75.3590
-12.1200,58.9800,10.5000,61.1210
-5.5800,66.6000,0.6000,66.8360
-4.3200,74.8800,3.7800,75.1000
-6.7200,74.5800,8.4600,75.3590
-10.1400,70.0200,15.0600,72.3350
-5.5800,66.6000,0.6000,66.8360
-4.3200,74.8800,3.7800,75.1000
-6.7200,74.5800,8.4600,75.3590
-10.1400,70.0200,15.0600,72.3350
-12.4200,65.8800,17.5800,69.3070
-4.3200,74.8800,3.7800,75.1000
-6.7200,74.5800,8.4600,75.3590
-10.1400,70.0200,15.0600,72.3350
-12.4200,65.8800,17.5800,69.3070
-13.3200,61.8000,23.4600,67.4320
-6.7200,74.5800,8.4600,75.3590
-10.1400,70.0200,15.0600,72.3350
-12.4200,65.8800,17.5800,69.3070
-13.3200,61.8000,23.4600,67.4320
-14.4000,59.4000,29.8200,68.0070
-10.1400,70.0200,15.0600,72.3350
-12.4200,65.8800,17.5800,69.3070
-13.3200,61.8000,23.4600,67.4320
-14.4000,59.4000,29.8200,68.0070
-14.2800,59.3400,33.2400,69.4990
-12.4200,65.8800,17.5800,69.3070
-13.3200,61.8000,23.4600,67.4320
-14.4000,59.4000,29.8200,68.0070
-14.2800,59.3400,33.2400,69.4990
-15.6600,60.3600,36.3600,72.1850
-13.3200,61.8000,23.4600,67.4320
-14.4000,59.4000,29.8200,68.0070
-14.2800,59.3400,33.2400,69.4990
-15.6600,60.3600,36.3600,72.1850
-18.3600,61.0200,35.4600,72.9240
-14.4000,59.4000,29.8200,68.0070
-14.2800,59.3400,33.2400,69.4990
-15.6600,60.3600,36.3600,72.1850
-18.3600,61.0200,35.4600,72.9240
-20.8800,60.0000,32.8800,71.5340
-14.2800,59.3400,33.2400,69.4990
-15.6600,60.3600,36.3600,72.1850
-18.3600,61.0200,35.4600,72.9240
-20.8800,60.0000,32.8800,71.5340
-23.4000,57.9000,32.4000,70.3540
-15.6600,60.3600,36.3600,72.1850
-18.3600,61.0200,35.4600,72.9240
-20.8800,60.0000,32.8800,71.5340
-23.4000,57.9000,32.4000,70.3540
-24.6000,56.5800,35.6400,71.2510
-18.3600,61.0200,35.4600,72.9240
-20.8800,60.0000,32.8800,71.5340
-23.4000,57.9000,32.4000,70.3540
-24.6000,56.5800,35.6400,71.2510
-25.1400,56.0400,42.0000,74.4080
-20.8800,60.0000,32.8800,71.5340
-23.4000,57.9000,32.4000,70.3540
-24.6000,56.5800,35.6400,71.2510
-25.1400,56.0400,42.0000,74.4080
-25.8000,57.0000,42.7200,75.7600
-23.4000,57.9000,32.4000,70.3540
-24.6000,56.5800,35.6400,71.2510
-25.1400,56.0400,42.0000,74.4080
-25.8000,57.0000,42.7200,75.7600
-24.3600,58.0200,39.3600,74.2220
-24.6000,56.5800,35.6400,71.2510
-25.1400,56.0400,42.0000,74.4080
-25.8000,57.0000,42.7200,75.7600
-24.3600,58.0200,39.3600,74.2220
-21.4800,57.0600,35.4600,70.5310
-25.1400,56.0400,42.0000,74.4080
-25.8000,57.0000,42.7200,75.7600
-24.3600,58.0200,39.3600,74.2220
-21.4800,57.0600,35.4600,70.5310
-17.8200,57.6000,34.3200,69.3770
-25.8000,57.0000,42.7200,75.7600
-24.3600,58.0200,39.3600,74.2220
-21.4800,57.0600,35.4600,70.5310
-17.8200,57.6000,34.3200,69.3770
-13.4400,61.1400,36.0600,72.2430
-24.3600,58.0200,39.3600,74.2220
-21.4800,57.0600,35.4600,70.5310
-17.8200,57.6000,34.3200,69.3770
-13.4400,61.1400,36.0600,72.2430
-7.7400,65.5800,35.2800,74.8690
-21.4800,57.0600,35.4600,70.5310
-17.8200,57.6000,34.3200,69.3770
-13.4400,61.1400,36.0600,72.2430
-7.7400,65.5800,35.2800,74.8690
-7.4400,67.3800,31.5000,74.7510
-17.8200,57.6000,34.3200,69.3770
-13.4400,61.1400,36.0600,72.2430
-7.7400,65.5800,35.2800,74.8690
-7.4400,67.3800,31.5000,74.7510
-7.9200,65.7000,22.9800,70.0520
-13.4400,61.1400,36.0600,72.2430
-7.7400,65.5800,35.2800,74.8690
-7.4400,67.3800,31.5000,74.7510
-7.9200,65.7000,22.9800,70.0520
-10.6200,59.3400,17.8200,62.8620
-7.7400,65.5800,35.2800,74.8690
-7.4400,67.3800,31.5000,74.7510
-7.9200,65.7000,22.9800,70.0520
-10.6200,59.3400,17.8200,62.8620
-12.1200,55.4400,15.6600,58.8700
-7.4400,67.3800,31.5000,74.7510
-7.9200,65.7000,22.9800,70.0520
-10.6200,59.3400,17.8200,62.8620
-12.1200,55.4400,15.6600,58.8700
-12.3600,54.1800,14.6400,57.4680
-7.9200,65.7000,22.9800,70.0520
-10.6200,59.3400,17.8200,62.8620
-12.1200,55.4400,15.6600,58.8700
-12.3600,54.1800,14.6400,57.4680
-11.9400,53.5800,13.3200,56.4870
-10.6200,59.3400,17.8200,62.8620
-12.1200,55.4400,15.6600,58.8700
-12.3600,54.1800,14.6400,57.4680
-11.9400,53.5800,13.3200,56.4870
-10.6200,50.6400,8.1600,52.3810
-12.1200,55.4400,15.6600,58.8700
-12.3600,54.1800,14.6400,57.4680
-11.9400,53.5800,13.3200,56.4870
-10.6200,50.6400,8.1600,52.3810
-10.4400,43.0200,5.1000,44.5610
-12.3600,54.1800,14.6400,57.4680
-11.9400,53.5800,13.3200,56.4870
-10.6200,50.6400,8.1600,52.3810
-10.4400,43.0200,5.1000,44.5610
-10.2600,40.9800,7.6200,42.9270
-11.9400,53.5800,13.3200,56.4870
-10.6200,50.6400,8.1600,52.3810
-10.4400,43.0200,5.1000,44.5610
-10.2600,40.9800,7.6200,42.9270
-10.3200,46.8000,13.8600,49.8880
-10.6200,50.6400,8.1600,52.3810
-10.4400,43.0200,5.1000,44.5610
-10.2600,40.9800,7.6200,42.9270
-10.3200,46.8000,13.8600,49.8880
-7.8000,57.3600,16.0200,60.0640
-10.4400,43.0200,5.1000,44.5610
-10.2600,40.9800,7.6200,42.9270
-10.3200,46.8000,13.8600,49.8880
-7.8000,57.3600,16.0200,60.0640
-7.6200,60.5400,12.9600,62.3790
-10.2600,40.9800,7.6200,42.9270
-10.3200,46.8000,13.8600,49.8880
-7.8000,57.3600,16.0200,60.0640
-7.6200,60.5400,12.9600,62.3790
-6.1200,58.5600,6.7200,59.2610
-10.3200,46.8000,13.8600,49.8880
-7.8000,57.3600,16.0200,60.0640
-7.6200,60.5400,12.9600,62.3790
-6.1200,58.5600,6.7200,59.2610
-7.8000,55.0200,6.1200,55.9060
-7.8000,57.3600,16.0200,60.0640
-7.6200,60.5400,12.9600,62.3790
-6.1200,58.5600,6.7200,59.2610
-7.8000,55.0200,6.1200,55.9060
-9.6600,50.2200,10.5600,52.2200
-7.6200,60.5400,12.9600,62.3790
-6.1200,58.5600,6.7200,59.2610
-7.8000,55.0200,6.1200,55.9060
-9.6600,50.2200,10.5600,52.2200
-12.7200,51.9000,18.0600,56.4050
-6.1200,58.5600,6.7200,59.2610
-7.8000,55.0200,6.1200,55.9060
-9.6600,50.2200,10.5600,52.2200
-12.7200,51.9000,18.0600,56.4050
-15.4200,57.6000,21.4200,63.3590
-7.8000,55.0200,6.1200,55.9060
-9.6600,50.2200,10.5600,52.2200
-12.7200,51.9000,18.0600,56.4050
-15.4200,57.6000,21.4200,63.3590
-20.2800,61.9800,23.3400,69.2640
-9.6600,50.2200,10.5600,52.2200
-12.7200,51.9000,18.0600,56.4050
-15.4200,57.6000,21.4200,63.3590
-20.2800,61.9800,23.3400,69.2640
-20.2800,64.8000,28.0200,73.4540
-12.7200,51.9000,18.0600,56.4050
-15.4200,57.6000,21.4200,63.3590
-20.2800,61.9800,23.3400,69.2640
-20.2800,64.8000,28.0200,73.4540
-16.8600,68.9400,36.6600,79.8810
-15.4200,57.6000,21.4200,63.3590
-20.2800,61.9800,23.3400,69.2640
-20.2800,64.8000,28.0200,73.4540
-16.8600,68.9400,36.6600,79.8810
-11.4600,72.1200,39.7800,83.1570
-20.2800,61.9800,23.3400,69.2640
-20.2800,64.8000,28.0200,73.4540
-16.8600,68.9400,36.6600,79.8810
-11.4600,72.1200,39.7800,83.1570
-3.4800,73.0800,31.8000,79.7750
-20.2800,64.8000,28.0200,73.4540
-16.8600,68.9400,36.6600,79.8810
-11.4600,72.1200,39.7800,83.1570
-3.4800,73.0800,31.8000,79.7750
0.0000,69.6600,20.8800,72.7220
-16.8600,68.9400,36.6600,79.8810
-11.4600,72.1200,39.7800,83.1570
-3.4800,73.0800,31.8000,79.7750
0.0000,69.6600,20.8800,72.7220
3.8400,60.6000,7.3800,61.1680
-11.4600,72.1200,39.7800,83.1570
-3.4800,73.0800,31.8000,79.7750
0.0000,69.6600,20.8800,72.7220
3.8400,60.6000,7.3800,61.1680
7.9800,52.6200,2.4600,53.2780
-3.4800,73.0800,31.8000,79.7750
0.0000,69.6600,20.8800,72.7220
3.8400,60.6000,7.3800,61.1680
7.9800,52.6200,2.4600,53.2780
9.7200,51.6000,1.7400,52.5360
0.0000,69.6600,20.8800,72.7220
3.8400,60.6000,7.3800,61.1680
7.9800,52.6200,2.4600,53.2780
9.7200,51.6000,1.7400,52.5360
11.8200,56.6400,1.3800,57.8770
3.8400,60.6000,7.3800,61.1680
7.9800,52.6200,2.4600,53.2780
9.7200,51.6000,1.7400,52.5360
11.8200,56.6400,1.3800,57.8770
10.8600,59.2800,4.0800,60.4050
7.9800,52.6200,2.4600,53.2780
9.7200,51.6000,1.7400,52.5360
11.8200,56.6400,1.3800,57.8770
10.8600,59.2800,4.0800,60.4050
11.8200,60.1800,10.2600,62.1820
9.7200,51.6000,1.7400,52.5360
11.8200,56.6400,1.3800,57.8770
10.8600,59.2800,4.0800,60.4050
11.8200,60.1800,10.2600,62.1820
10.6800,65.2200,19.0200,68.7710
11.8200,56.6400,1.3800,57.8770
10.8600,59.2800,4.0800,60.4050
11.8200,60.1800,10.2600,62.1820
10.6800,65.2200,19.0200,68.7710
7.2600,70.0800,20.4600,73.3660
10.8600,59.2800,4.0800,60.4050
11.8200,60.1800,10.2600,62.1820
10.6800,65.2200,19.0200,68.7710
7.2600,70.0800,20.4600,73.3660
1.8000,74.1600,15.5400,75.7920
11.8200,60.1800,10.2600,62.1820
10.6800,65.2200,19.0200,68.7710
7.2600,70.0800,20.4600,73.3660
1.8000,74.1600,15.5400,75.7920
-2.3400,69.3600,7.5000,69.8040
10.6800,65.2200,19.0200,68.7710
7.2600,70.0800,20.4600,73.3660
1.8000,74.1600,15.5400,75.7920
-2.3400,69.3600,7.5000,69.8040
-4.8600,60.9600,4.2000,61.2970
7.2600,70.0800,20.4600,73.3660
1.8000,74.1600,15.5400,75.7920
-2.3400,69.3600,7.5000,69.8040
-4.8600,60.9600,4.2000,61.2970
-8.6400,50.8800,9.0600,52.3980
1.8000,74.1600,15.5400,75.7920
-2.3400,69.3600,7.5000,69.8040
-4.8600,60.9600,4.2000,61.2970
-8.6400,50.8800,9.0600,52.3980
-7.3800,49.3200,16.5000,52.5280
-2.3400,69.3600,7.5000,69.8040
-4.8600,60.9600,4.2000,61.2970
-8.6400,50.8800,9.0600,52.3980
-7.3800,49.3200,16.5000,52.5280
-5.8200,51.4200,18.4800,54.9490
-4.8600,60.9600,4.2000,61.2970
-8.6400,50.8800,9.0600,52.3980
-7.3800,49.3200,16.5000,52.5280
-5.8200,51.4200,18.4800,54.9490
-2.9400,55.0200,16.9800,57.6560
-8.6400,50.8800,9.0600,52.3980
-7.3800,49.3200,16.5000,52.5280
-5.8200,51.4200,18.4800,54.9490
-2.9400,55.0200,16.9800,57.6560
-0.4800,53.7600,15.7800,56.0300
